,time,cum_sec,self_sec,calls,self_s_call,tot_s_call,namespace,class,function,definition
0,9.49,49.69,49.69,551804028.0,0.0,0.0,DQIntern,DepQuant,xDecide,"DQIntern::DepQuant::xDecide(DQIntern::ScanPosType, int, int, DQIntern::Decision*, bool, int)"
1,8.72,95.34,45.65,54767923.0,0.0,0.0,,CABACWriter,residual_coding_subblock,"CABACWriter::residual_coding_subblock(CoeffCodingContext&, int const*, int, int&)"
2,5.99,126.7,31.36,551804028.0,0.0,0.0,DQIntern,DepQuant,xDecideAndUpdate,"DQIntern::DepQuant::xDecideAndUpdate(int, DQIntern::ScanInfo const&, bool, int, int, int, bool)"
3,3.72,146.21,19.51,633656560.0,0.0,0.0,DQIntern,State,updateState,"void DQIntern::State::updateState<(unsigned char)5>(DQIntern::ScanInfo const&, DQIntern::State const*, DQIntern::Decision const&, int, bool)"
4,3.64,165.26,19.05,29523945.0,0.0,0.0,DQIntern,DepQuant,quant,"DQIntern::DepQuant::quant(TransformUnit&, AreaBuf<int const> const&, ComponentID, QpParam const&, double, Ctx const&, int&, bool, int*)"
5,3.6,184.11,18.85,53081810.0,0.0,0.0,,IntraPrediction,xPredIntraAng,"IntraPrediction::xPredIntraAng(AreaBuf<short const> const&, AreaBuf<short>&, ChannelType, ClpRng const&)"
6,3.22,200.99,16.88,581181348.0,0.0,0.0,DQIntern,State,updateState,"void DQIntern::State::updateState<(unsigned char)4>(DQIntern::ScanInfo const&, DQIntern::State const*, DQIntern::Decision const&, int, bool)"
7,2.54,214.3,13.31,507230480.0,0.0,0.0,,CodingStructure,getCU,"CodingStructure::getCU(Position const&, ChannelType)"
8,2.02,224.86,10.56,2769504.0,0.0,0.0,,IntraSearch,estIntraPredLumaQT,"IntraSearch::estIntraPredLumaQT(CodingUnit&, Partitioner&, double, bool, int, int, bool, CodingStructure*)"
9,2.0,235.34,10.48,74713684.0,0.0,0.0,DQIntern,State,updateStateEOS,"DQIntern::State::updateStateEOS(DQIntern::ScanInfo const&, DQIntern::State const*, DQIntern::State const*, DQIntern::Decision const&)"
10,1.73,244.43,9.09,2899870528.0,0.0,0.0,,CtxStore,getFracBitsArray,CtxStore<BinProbModel_Std>::getFracBitsArray(unsigned int) const
11,1.68,253.25,8.82,37476233.0,0.0,0.0,,CABACWriter,residual_coding,"CABACWriter::residual_coding(TransformUnit const&, ComponentID, CUCtx*)"
12,1.38,260.48,7.23,27767435.0,0.0,0.0,DQIntern,Quantizer,dequantBlock,"DQIntern::Quantizer::dequantBlock(TransformUnit const&, ComponentID, QpParam const&, AreaBuf<int>&, bool, int*) const"
13,1.36,267.58,7.1,28393602.0,0.0,0.0,,IntraPrediction,xFillReferenceSamples,"IntraPrediction::xFillReferenceSamples(AreaBuf<short const> const&, short*, CompArea const&, CodingUnit const&)"
14,1.33,274.56,6.98,577621218.0,0.0,0.0,,CoeffCodingContext,deriveRice,"CoeffCodingContext::deriveRice(int, int const*, int)"
15,1.06,280.09,5.53,291493523.0,0.0,0.0,,CodingStructure,isDecomp,"CodingStructure::isDecomp(Position const&, ChannelType)"
16,0.96,285.14,5.05,401118844.0,0.0,0.0,,CodingStructure,getCURestricted,"CodingStructure::getCURestricted(Position const&, CodingUnit const&, ChannelType) const"
17,0.94,290.08,4.94,30251438.0,0.0,0.0,,IntraSearch,xIntraCodingTUBlock,"IntraSearch::xIntraCodingTUBlock(TransformUnit&, ComponentID const&, unsigned long&, int const&, unsigned int*, std::vector<std::pair<int, bool>, std::allocator<std::pair<int, bool> > >*, bool)"
18,0.93,294.94,4.86,262691038.0,0.0,0.0,,CodingStructure,getPU,"CodingStructure::getPU(Position const&, ChannelType)"
19,0.93,299.8,4.86,6664071.0,0.0,0.0,,AlfCovariance,gnsCholeskyDec,"AlfCovariance::gnsCholeskyDec(double (*) [13], double (*) [13], int) const"
20,0.92,304.6,4.8,16835105.0,0.0,0.0,,MatrixIntraPrediction,computeReducedPred,"MatrixIntraPrediction::computeReducedPred(int*, int const*, unsigned char const*, bool, int)"
21,0.89,309.27,4.67,12316341.0,0.0,0.0,,TrQuant,invLfnstNxN,"TrQuant::invLfnstNxN(int*, int*, unsigned int, unsigned int, unsigned int, int, int)"
22,0.83,313.6,4.33,64120151.0,0.0,0.0,,IntraPrediction,predIntraAng,"IntraPrediction::predIntraAng(ComponentID, AreaBuf<short>&, PredictionUnit const&)"
23,0.78,317.66,4.06,35192701.0,0.0,0.0,,CABACWriter,last_sig_coeff,"CABACWriter::last_sig_coeff(CoeffCodingContext&, TransformUnit const&, ComponentID)"
24,0.73,321.47,3.81,4904352.0,0.0,0.0,,,fastInverseDST7_B8,"fastInverseDST7_B8(int const*, int*, int, int, int, int, int, int)"
25,0.72,325.25,3.78,16435068.0,0.0,0.0,,AreaBuf,scaleSignal,"AreaBuf<short>::scaleSignal(int, bool, ClpRng const&)"
26,0.69,328.88,3.63,29523945.0,0.0,0.0,,TrQuant,xT,"TrQuant::xT(TransformUnit const&, ComponentID const&, AreaBuf<short const> const&, AreaBuf<int>&, int, int)"
27,0.69,332.5,3.62,27767435.0,0.0,0.0,,TrQuant,xIT,"TrQuant::xIT(TransformUnit const&, ComponentID const&, AreaBuf<int const> const&, AreaBuf<short>&)"
28,0.68,336.04,3.54,479356767.0,0.0,0.0,,CodingStructure,getCU,"CodingStructure::getCU(Position const&, ChannelType) const"
29,0.61,339.23,3.19,12629314.0,0.0,0.0,,MatrixIntraPrediction,predictionUpsampling1D,"MatrixIntraPrediction::predictionUpsampling1D(int*, int const*, int const*, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int)"
30,0.58,342.26,3.03,28510578.0,0.0,0.0,DQIntern,RateEstimator,xSetGtxFlagBits,"DQIntern::RateEstimator::xSetGtxFlagBits(FracBitsAccess const&, ChannelType)"
31,0.55,345.11,2.86,31150660.0,0.0,0.0,,,reconstructCore,"void reconstructCore<short>(short const*, int, short const*, int, short*, int, int, int, ClpRng const&)"
32,0.54,347.92,2.81,13567770.0,0.0,0.0,,IntraSearch,xRecurIntraCodingLumaQT,"IntraSearch::xRecurIntraCodingLumaQT(CodingStructure&, Partitioner&, bool, int, int, bool)"
33,0.52,350.63,2.71,52956704.0,0.0,0.0,DQIntern,State,updateState,"void DQIntern::State::updateState<(unsigned char)3>(DQIntern::ScanInfo const&, DQIntern::State const*, DQIntern::Decision const&, int, bool)"
34,0.51,353.3,2.67,69245206.0,0.0,0.0,,CABACWriter,intra_luma_pred_mode,CABACWriter::intra_luma_pred_mode(PredictionUnit const&)
35,0.51,355.95,2.65,36722210.0,0.0,0.0,,CoeffCodingContext,CoeffCodingContext,"CoeffCodingContext::CoeffCodingContext(TransformUnit const&, ComponentID, bool, bool)"
36,0.5,358.56,2.61,636978.0,0.0,0.0,,QuantRDOQ,xRateDistOptQuantTS,"QuantRDOQ::xRateDistOptQuantTS(TransformUnit&, ComponentID const&, AreaBuf<int const> const&, int&, QpParam const&, Ctx const&)"
37,0.49,361.12,2.56,72090750.0,0.0,0.0,,CABACWriter,mip_flag,CABACWriter::mip_flag(CodingUnit const&)
38,0.48,363.62,2.5,13826955.0,0.0,0.0,,,fastForwardDCT2_B8,"fastForwardDCT2_B8(int const*, int*, int, int, int, int)"
39,0.47,366.08,2.46,28510578.0,0.0,0.0,DQIntern,RateEstimator,xSetSigFlagBits,"DQIntern::RateEstimator::xSetSigFlagBits(FracBitsAccess const&, ChannelType)"
40,0.47,368.53,2.45,213861526.0,0.0,0.0,,AreaBuf,copyFrom,AreaBuf<short>::copyFrom(AreaBuf<short const> const&)
41,0.45,370.91,2.38,192.0,0.01,0.01,,EncAdaptiveLoopFilter,getBlkStats,"EncAdaptiveLoopFilter::getBlkStats(AlfCovariance*, AlfFilterShape const&, AlfClassifier**, short*, int, short*, int, CompArea const&, CompArea const&, ChannelType, int, int)"
42,0.43,373.17,2.26,3661560.0,0.0,0.0,,,fastInverseDCT2_B16,"fastInverseDCT2_B16(int const*, int*, int, int, int, int, int, int)"
43,0.43,375.42,2.25,34353453.0,0.0,0.0,,CodingStructure,addTU,"CodingStructure::addTU(UnitArea const&, ChannelType)"
44,0.4,377.52,2.1,3113190.0,0.0,0.0,,RdCost,xCalcHADs16x8,"RdCost::xCalcHADs16x8(short const*, short const*, int, int)"
45,0.4,379.59,2.07,28510578.0,0.0,0.0,DQIntern,RateEstimator,xSetLastCoeffOffset,"DQIntern::RateEstimator::xSetLastCoeffOffset(FracBitsAccess const&, DQIntern::TUParameters const&, TransformUnit const&, ComponentID)"
46,0.39,381.64,2.05,3718245.0,0.0,0.0,,,fastForwardDCT2_B16,"fastForwardDCT2_B16(int const*, int*, int, int, int, int)"
47,0.38,383.64,2.0,9719125.0,0.0,0.0,,RdCost,xCalcHADs8x8,"RdCost::xCalcHADs8x8(short const*, short const*, int, int, int)"
48,0.38,385.62,1.98,70437837.0,0.0,0.0,,IntraPrediction,initPredIntraParams,"IntraPrediction::initPredIntraParams(PredictionUnit const&, CompArea, SPS const&)"
49,0.37,387.56,1.94,20159697.0,0.0,0.0,,RdCost,xGetSAD8,RdCost::xGetSAD8(DistParam const&)
50,0.36,389.45,1.89,1797311.0,0.0,0.0,,CABACWriter,residual_coding_subblockTS,"CABACWriter::residual_coding_subblockTS(CoeffCodingContext&, int const*, unsigned int (&) [8], int, bool)"
51,0.36,391.32,1.87,3193521.0,0.0,0.0,,IntraSearch,xRecurIntraChromaCodingQT,"IntraSearch::xRecurIntraChromaCodingQT(CodingStructure&, Partitioner&, double, PartSplit)"
52,0.34,393.08,1.76,16835105.0,0.0,0.0,,IntraPrediction,predIntraMip,"IntraPrediction::predIntraMip(ComponentID, AreaBuf<short>&, PredictionUnit const&)"
53,0.32,394.77,1.69,13068444.0,0.0,0.0,,TrQuant,fwdLfnstNxN,"TrQuant::fwdLfnstNxN(int*, int*, unsigned int, unsigned int, unsigned int, int)"
54,0.32,396.44,1.67,21407183.0,0.0,0.0,,CodingUnit,initData,CodingUnit::initData()
55,0.32,398.1,1.66,31017695.0,0.0,0.0,,RdCost,xGetSAD4,RdCost::xGetSAD4(DistParam const&)
56,0.31,399.74,1.64,104550924.0,0.0,0.0,,,updateCandList,"unsigned int updateCandList<IntraSearch::ModeInfo, 99ul>(IntraSearch::ModeInfo, double, static_vector<IntraSearch::ModeInfo, 99ul>&, static_vector<double, 99ul>&, unsigned long, int*)"
57,0.31,401.36,1.62,23438253.0,0.0,0.0,,,fastForwardDCT2_B4,"fastForwardDCT2_B4(int const*, int*, int, int, int, int)"
58,0.31,402.98,1.62,30251438.0,0.0,0.0,,TrQuant,xFwdLfnst,"TrQuant::xFwdLfnst(TransformUnit const&, ComponentID, bool)"
59,0.31,404.58,1.6,58285385.0,0.0,0.0,,CodingStructure,clearTUs,CodingStructure::clearTUs()
60,0.3,406.16,1.59,6664043.0,0.0,0.0,,AlfCovariance,gnsBacksubstitution,"AlfCovariance::gnsBacksubstitution(double (*) [13], double*, int, double*) const"
